id,titulo,url_pdf,caminho_local,status_download
1921,ELEXACAFTOR/TEZACAFTOR/IVACAFTOR (TRIKAFTA)/ FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1921.pdf,output/df_tjdft/pdfs/1921.pdf,sucesso
1922,ABEMACICLIBE / CÂNCER DE MAMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1922.pdf,output/df_tjdft/pdfs/1922.pdf,sucesso
1923,ELEXACAFTOR/TEZACAFTOR/IVACAFTOR (TRIKAFTA)/ FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1923.pdf,output/df_tjdft/pdfs/1923.pdf,sucesso
1924,IVACAFTOR / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1924.pdf,output/df_tjdft/pdfs/1924.pdf,sucesso
1925,CANABIDIOL / TRANSTORNO DE ANSIEDADE E EPILEPSIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1925.pdf,output/df_tjdft/pdfs/1925.pdf,sucesso
1926,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA DE LEVE A MODERADA GRAVIDADE (CVF > 50%),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1926.pdf,output/df_tjdft/pdfs/1926.pdf,sucesso
1927,BORTEZOMIBE EM PRIMEIRA LINHA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1927.pdf,output/df_tjdft/pdfs/1927.pdf,sucesso
1928,SIROLIMO/ MAL FORMAÇÃO VASCULAR COMPLEXA (VENOLINFÁTICA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1928.pdf,output/df_tjdft/pdfs/1928.pdf,sucesso
1929,CANABIDIOL / ENCEFALOPATIA EPILÉPTICA E RETARDO MENTAL GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1929.pdf,output/df_tjdft/pdfs/1929.pdf,sucesso
1930,NINTEDANIBE / FIBROSE PULMONAR PROGRESSIVA DE LEVE A MODERADA GRAVIDADE (CVF >45%),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1930.pdf,output/df_tjdft/pdfs/1930.pdf,sucesso
1931,PRIMIDONA/TREMOR ESSENCIAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1931.pdf,output/df_tjdft/pdfs/1931.pdf,sucesso
1932,MICOFENOLATO DE MOFETILA / PNEUMOPATIA INTERSTICIAL ASSOCIADA À ESCLEROSE SISTÊMICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1932.pdf,output/df_tjdft/pdfs/1932.pdf,sucesso
1933,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1933.pdf,output/df_tjdft/pdfs/1933.pdf,sucesso
1934,DABIGATRANA / MIOCARDIOPATIA HIPERTRÓFICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1934.pdf,output/df_tjdft/pdfs/1934.pdf,sucesso
1935,PIRFENIDONA / FIBROSE PULMONAR PROGRESSIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1935.pdf,output/df_tjdft/pdfs/1935.pdf,sucesso
1936,GOSSERRELINA / MIOMA UTERINO VOLUMOSO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1936.pdf,output/df_tjdft/pdfs/1936.pdf,sucesso
1937,ZOLGENSMA® (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1937.pdf,output/df_tjdft/pdfs/1937.pdf,sucesso
1938,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1938.pdf,output/df_tjdft/pdfs/1938.pdf,sucesso
1939,PEMBROLIZUMABE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1939.pdf,output/df_tjdft/pdfs/1939.pdf,sucesso
1940,NEOFORTE® / ALERGIA À PROTEÍNA DO LEITE DE VACA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1940.pdf,output/df_tjdft/pdfs/1940.pdf,sucesso
1941,UPADACITINIBE / DERMATITE ATÓPICA GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1941.pdf,output/df_tjdft/pdfs/1941.pdf,sucesso
1942,RIOCIGUATE / HIPERTENSÃO PULMONAR TROMBOEMBÓLICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1942.pdf,output/df_tjdft/pdfs/1942.pdf,sucesso
1943,RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1943.pdf,output/df_tjdft/pdfs/1943.pdf,sucesso
1944,CLADRIBINA EM SUSBSTITUIÇÃO AO NATALIZUMABE / ESCLEROSE MÚLTIPLA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1944.pdf,output/df_tjdft/pdfs/1944.pdf,sucesso
1945,VORICONAZOL/ CROMOMICOSE PROFUNDA COM LINFANGITE E LINFEDEMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1945.pdf,output/df_tjdft/pdfs/1945.pdf,sucesso
1946,BORTEZOMIBE / MIELOMA MÚLTIPLO PREVIAMENTE TRATADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1946.pdf,output/df_tjdft/pdfs/1946.pdf,sucesso
1947,APALUTAMIDA / CÂNCER DE PRÓSTATA METASTÁTICO RESISTENTE À CASTRAÇÃO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1947.pdf,output/df_tjdft/pdfs/1947.pdf,sucesso
1948,NIVOLUMABE / CÂNCER RENAL METASTÁTICO COM PROGRESSÃO NA VIGÊNCIA DE TRATAMENTO COM PAZOPANIBE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1948.pdf,output/df_tjdft/pdfs/1948.pdf,sucesso
1950,"ORLISTATE, BUPROPIONA E NALTREXONE / OBESIDADE GRAU II",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1950.pdf,output/df_tjdft/pdfs/1950.pdf,sucesso
1951,CANABIDIOL / TRANSTORNO DE ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1951.pdf,output/df_tjdft/pdfs/1951.pdf,sucesso
1952,BORTEZOMIBE / AMILOIDOSE AL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1952.pdf,output/df_tjdft/pdfs/1952.pdf,sucesso
1953,VOSORITIDE/ACONDROPLASIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1953.pdf,output/df_tjdft/pdfs/1953.pdf,sucesso
1954,NUSINERSENA (SPINRAZA®) / ATROFIA MUSCULAR ESPINHAL (AME) TIPO II,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1954.pdf,output/df_tjdft/pdfs/1954.pdf,sucesso
1955,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1955.pdf,output/df_tjdft/pdfs/1955.pdf,sucesso
1956,COAGULADOR POR PLASMA DE ARGÔNIO / PROCTITE POR RADIAÇÃO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1956.pdf,output/df_tjdft/pdfs/1956.pdf,sucesso
1957,LENALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO SEM USO PRÉVIO DE BORTEZOMIBE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1957.pdf,output/df_tjdft/pdfs/1957.pdf,sucesso
1958,BORTEZOMIBE PÓS TRANSPLANTE DE MEDULA ÓSSEA AUTÓLOGO / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1958.pdf,output/df_tjdft/pdfs/1958.pdf,sucesso
1959,CANABIDIOL / TRANSTORNO DE ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1959.pdf,output/df_tjdft/pdfs/1959.pdf,sucesso
1960,INEBILIZUMABE / NEUROMIELITE ÓPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1960.pdf,output/df_tjdft/pdfs/1960.pdf,sucesso
1961,VEDOLIZUMABE / DOENÇA DE CROHN REFRATÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1961.pdf,output/df_tjdft/pdfs/1961.pdf,sucesso
1962,NEODECAPEPTYL® (TRIPTORRELINA) / PUBERDADE PRECOCE E BAIXA ESTATURA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1962.pdf,output/df_tjdft/pdfs/1962.pdf,sucesso
1963,BRENTUXIMABE/LINFOMA DE HODGKIN METASTÁTICO REFRATÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1963.pdf,output/df_tjdft/pdfs/1963.pdf,sucesso
1964,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1964.pdf,output/df_tjdft/pdfs/1964.pdf,sucesso
1965,AVALIAÇÃO NEUROPSICOLÓGICA / TRANSTORNO DE DÉFICIT DE HIPERATIVIDADE E ATENÇÃO E TRANSTORNO OPOSITIVO DESAFIADOR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1965.pdf,output/df_tjdft/pdfs/1965.pdf,sucesso
1966,INOTERSEN/POLINEUROPATIA AMILOIDÓTICA FAMILIAR ESTÁGIO 2,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1966.pdf,output/df_tjdft/pdfs/1966.pdf,sucesso
1967,DENOSUMABE / TUMOR DE CÉLULAS GIGANTES DO FÊMUR COM METÁSTASES PULMONARES,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1967.pdf,output/df_tjdft/pdfs/1967.pdf,sucesso
1968,USTEQUINUMABE / DOENÇA DE CROHN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1968.pdf,output/df_tjdft/pdfs/1968.pdf,sucesso
1969,RITUXIMABE / LÚPUS ERITEMATOSO SISTÊMICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1969.pdf,output/df_tjdft/pdfs/1969.pdf,sucesso
1970,SELEXIPAGUE / HIPERTENSÃO ARTERIAL PULMONAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1970.pdf,output/df_tjdft/pdfs/1970.pdf,sucesso
1971,IBRUTINIBE ou ACALABRUTNIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1971.pdf,output/df_tjdft/pdfs/1971.pdf,sucesso
1972,DIARREIA CRÔNICA / TRIMEBUTINA E PROBIÓTICOS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1972.pdf,output/df_tjdft/pdfs/1972.pdf,sucesso
1973,UPADACITINIBE / DERMATITE ATÓPICA GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1973.pdf,output/df_tjdft/pdfs/1973.pdf,sucesso
1974,VORICONAZOL/ASPERGILOSE DE SISTEMA NERVOSO CENTRAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1974.pdf,output/df_tjdft/pdfs/1974.pdf,sucesso
1975,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1975.pdf,output/df_tjdft/pdfs/1975.pdf,sucesso
1976,MICOFENOLATO DE MOFETILA / LÚPUS ERITEMATOSO SISTÊMICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1976.pdf,output/df_tjdft/pdfs/1976.pdf,sucesso
1977,VIDEOELETROENCEFALOGRAMA / ENCEFALOPATIA EPILÉPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1977.pdf,output/df_tjdft/pdfs/1977.pdf,sucesso
1978,PALMITATO DE PALIPERIDONA + AGOMELATINA/TRANSTORNO AFETIVO BIPOLAR + TRANSTORNO ESQUIZOAFETIVO + ESQUIZOFRENIA PARANÓIDE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1978.pdf,output/df_tjdft/pdfs/1978.pdf,sucesso
1979,PEMBROLIZUMABE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1979.pdf,output/df_tjdft/pdfs/1979.pdf,sucesso
1980,ALFATIROTROPINA / CARCINOMA PAPILÍFERO DE TIREOIDE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1980.pdf,output/df_tjdft/pdfs/1980.pdf,sucesso
1981,ZOLGENSMA/ ATROFIA MUSCULAR ESPINHAL (AME) tipo I,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1981.pdf,output/df_tjdft/pdfs/1981.pdf,sucesso
1982,MIGALASTATE/ DOENÇA DE FABRY,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1982.pdf,output/df_tjdft/pdfs/1982.pdf,sucesso
1983,AMISSULPRIDA + CLORIDRATO DE LURASIDONA/ ESQUIZOFRENIA PARANOIDE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1983.pdf,output/df_tjdft/pdfs/1983.pdf,sucesso
1984,CANABIDIOL / TRANSTORNO DE PERSONALIDADE COM INSTABILIDADE EMOCIONAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1984.pdf,output/df_tjdft/pdfs/1984.pdf,sucesso
1985,TRIKAFTA / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1985.pdf,output/df_tjdft/pdfs/1985.pdf,sucesso
1986,ABEMACICLIBE / CÂNCER DE MAMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1986.pdf,output/df_tjdft/pdfs/1986.pdf,sucesso
1987,BOSENTANA E DEXLANZOPRAZOL / HIPERTENSÃO ARTERIAL PULMONAR SECUNDÁRIA A CARDIOPATIA CONGÊNITA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1987.pdf,output/df_tjdft/pdfs/1987.pdf,sucesso
1988,MEROPENEM / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1988.pdf,output/df_tjdft/pdfs/1988.pdf,sucesso
1989,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1989.pdf,output/df_tjdft/pdfs/1989.pdf,sucesso
1990,CROSSLINKING / CERATOCONE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1990.pdf,output/df_tjdft/pdfs/1990.pdf,sucesso
1992,LENALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1992.pdf,output/df_tjdft/pdfs/1992.pdf,sucesso
1993,BRENTUXIMABE VEDOTINA/ LINFOMA DE HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1993.pdf,output/df_tjdft/pdfs/1993.pdf,sucesso
1994,ÓLEO DE LORENZO / ADRENOLEUCODISTROFIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1994.pdf,output/df_tjdft/pdfs/1994.pdf,sucesso
1995,PET CT COM PSMA / ADENOCARCINOMA DE PRÓSTATA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1995.pdf,output/df_tjdft/pdfs/1995.pdf,sucesso
1997,CRIZOTINIBE/ ADENOCARCINOMA METASTÁTICO DE PULMÃO POSITIVO PARA ALK,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1997.pdf,output/df_tjdft/pdfs/1997.pdf,sucesso
1998,DABIGATRANA – FIBRILAÇÃO ATRIAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1998.pdf,output/df_tjdft/pdfs/1998.pdf,sucesso
1999,ZOLGENSMA® (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1999.pdf,output/df_tjdft/pdfs/1999.pdf,sucesso
2000,IBRUTINIBE ou ACALABRUTNIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2000.pdf,output/df_tjdft/pdfs/2000.pdf,sucesso
2001,OXIGENOTERAPIA HIPERBÁRICA / ÚLCERA VENOSA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2001.pdf,output/df_tjdft/pdfs/2001.pdf,sucesso
2002,SIROLIMO/ TRANSPLANTE CARDÍACO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2002.pdf,output/df_tjdft/pdfs/2002.pdf,sucesso
2003,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2003.pdf,output/df_tjdft/pdfs/2003.pdf,sucesso
2004,NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA DE LEVE A MODERADA GRAVIDADE (CVF > 50%),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2004.pdf,output/df_tjdft/pdfs/2004.pdf,sucesso
2005,PEMBROLIZUMABE / LINFOMA DE HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2005.pdf,output/df_tjdft/pdfs/2005.pdf,sucesso
2007,DUPILUMABE / ASMA EOSINOFÍLICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2007.pdf,output/df_tjdft/pdfs/2007.pdf,sucesso
2008,CANABIDIOL+THC (NABIX) / TRANSTORNO DE ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2008.pdf,output/df_tjdft/pdfs/2008.pdf,sucesso
2009,PALMITATO DE PALIPERIDONA/ TRANSTORNO ESQUIZOAFETIVO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2009.pdf,output/df_tjdft/pdfs/2009.pdf,sucesso
2010,ELETROCONVULSOTERAPIA/DEPRESSÃO GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2010.pdf,output/df_tjdft/pdfs/2010.pdf,sucesso
2012,ACALABRUTINIBE ou IBRUTINIBE / LINFOMA NÃO HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2012.pdf,output/df_tjdft/pdfs/2012.pdf,sucesso
2013,UNDECILATO DE TESTOSTERONA/ HIPOPITUITARISMO SECUNDÁRIO À ADENOMA HIPOFISÁRIO RESSECADO CIRURGICAMENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2013.pdf,output/df_tjdft/pdfs/2013.pdf,sucesso
2014,IMUNOGLOBULINA HUMANA / ALTA TAXA DE ANTICORPOS PRÉ TRANSPLANTE RENAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2014.pdf,output/df_tjdft/pdfs/2014.pdf,sucesso
2015,OXIGENIOTERAPIA HIPERBÁRICA /HIDRADENITE SUPURATIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2015.pdf,output/df_tjdft/pdfs/2015.pdf,sucesso
2016,SOMATOTROPINA / BAIXA ESTATURA EM CRIANÇA NASCIDA PEQUENA PARA IDADE GESTACIONAL (PIG),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2016.pdf,output/df_tjdft/pdfs/2016.pdf,sucesso
2017,UPADACITINIBE / DERMATITE ATÓPICA GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2017.pdf,output/df_tjdft/pdfs/2017.pdf,sucesso
2018,CIRURGIA PLÁSTICA REPARADORA / PÓS-BARIÁTRICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2018.pdf,output/df_tjdft/pdfs/2018.pdf,sucesso
2019,RISDIPLAM (EVRYSDI) / ATROFIA MUSCULAR ESPINHAL TIPO II,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2019.pdf,output/df_tjdft/pdfs/2019.pdf,sucesso
2021,ENZALUTAMIDA / NEOPLASIA DE PRÓSTATA METASTÁTICA (ADENOCARCINOMA) RESISTENTE À CASTRAÇÃO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2021.pdf,output/df_tjdft/pdfs/2021.pdf,sucesso
2022,IMPLANTE PERCUTÂNEO DE VÁLVULA AÓRTICA (TAVI) / ESTENOSE AÓRTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2022.pdf,output/df_tjdft/pdfs/2022.pdf,sucesso
2023,IBRUTINIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2023.pdf,output/df_tjdft/pdfs/2023.pdf,sucesso
2024,DARATUMUMABE + LENALIDOMIDA / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2024.pdf,output/df_tjdft/pdfs/2024.pdf,sucesso
2025,ARIPIPRAZOL/ SÍNDROME DE DIGEORGE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2025.pdf,output/df_tjdft/pdfs/2025.pdf,sucesso
2027,ISAVUCONAZOL / MUCORMICOSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2027.pdf,output/df_tjdft/pdfs/2027.pdf,sucesso
2029,CANABIDIOL / ESCLEROSE TUBEROSA COM EPILEPSIA REFRATÁRIA FOCAL REFRATÁRIA (SÍNDROME DE WEST),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2029.pdf,output/df_tjdft/pdfs/2029.pdf,sucesso
2030,MATERIAL DE HIGIENE E CUIDADO/ INCONTINÊNCIA URINÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2030.pdf,output/df_tjdft/pdfs/2030.pdf,sucesso
2031,DUPILUMABE /RINOSSINUSITE CRÔNICA COM POLIPOSE NASAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2031.pdf,output/df_tjdft/pdfs/2031.pdf,sucesso
2032,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2032.pdf,output/df_tjdft/pdfs/2032.pdf,sucesso
2033,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2033.pdf,output/df_tjdft/pdfs/2033.pdf,sucesso
2034,QUIMIORRADIAÇÃO CONCOMITANTE / CÂNCER AVANÇADO DE HIPOFARINGE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2034.pdf,output/df_tjdft/pdfs/2034.pdf,sucesso
2035,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2035.pdf,output/df_tjdft/pdfs/2035.pdf,sucesso
2036,DINUTUXIMABE BETA/ NEUROBLASTOMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2036.pdf,output/df_tjdft/pdfs/2036.pdf,sucesso
2037,DINUTUXIMABE BETA/ NEUROBLASTOMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2037.pdf,output/df_tjdft/pdfs/2037.pdf,sucesso
2038,SISTEMA DE INFUSÃO CONTÍNUA DE INSULINA MEDTRONIC 780G E INSUMOS/DIABETES MELLITUS TIPO I,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2038.pdf,output/df_tjdft/pdfs/2038.pdf,sucesso
2039,BELIMUMABE / LÚPUS ERITEMATOSO SISTÊMICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2039.pdf,output/df_tjdft/pdfs/2039.pdf,sucesso
2040,RUXOLITINIBE / MIELOFIBROSE PRIMÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2040.pdf,output/df_tjdft/pdfs/2040.pdf,sucesso
2041,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2041.pdf,output/df_tjdft/pdfs/2041.pdf,sucesso
2042,NUTRIÇÃO PARENTERAL DOMICILIAR / SÍNDROME DO INTESTINO CURTO com desnutrição,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2042.pdf,output/df_tjdft/pdfs/2042.pdf,sucesso
2043,ELADOCAGENE EXUPARVOVEC (UPSTAZA®)/ DEFICIÊNCIA DE DESCARBOXILASE DE L-AMINOÁCIDO AROMÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2043.pdf,output/df_tjdft/pdfs/2043.pdf,sucesso
2044,DENOSUMABE/OSTEOPOROSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2044.pdf,output/df_tjdft/pdfs/2044.pdf,sucesso
2045,IMPLANTE PERCUTÂNEO DE VÁLVULA AÓRTICA (TAVI) e ATERECTOMIA ROTACIONAL/ ESTENOSE AÓRTICA e DOENÇA ARTERIAL CORONARIANA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2045.pdf,output/df_tjdft/pdfs/2045.pdf,sucesso
2046,BRENTUXIMABE VEDOTINA / LINFOMA DE HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2046.pdf,output/df_tjdft/pdfs/2046.pdf,sucesso
2047,DISFAGIA SECUNDÁRIA À PARALISIA CEREBRAL/SONDA DE JEJUNOSTOMIA 12 FR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/2047.pdf,output/df_tjdft/pdfs/2047.pdf,sucesso
